 -0.631248 0.280613 1.45264 0.251966 -0.904387 -0.763122
 1.3177 1.43397 3.19361 0.665277 0.590501 -1.40691
 0.0716104 1.77749 5.9068 0.758046 0.780933 -1.72483
 1.22435 0.230627 4.21191 0.461576 -0.530894 0.739581
 -0.771319 1.57504 2.65474 0.767355 -0.939663 0.298489
 -1.79157 0.900125 4.95727 0.40177 0.924671 1.20924
 -1.53427 1.55857 3.9793 0.83338 0.0652298 -1.50644
 0.657143 5.6721 -5.28714 0.665968 0.533721 0.657596
 -1.47638 4.47922 1.24879 0.966178 -0.757571 -0.895782
 1.47027 2.94299 8.84383 0.0474748 0.420664 -0.798905
 -0.703512 3.99074 -2.59716 0.817135 -0.207781 1.6164
 -0.355178 1.61455 3.18919 0.328296 0.346948 -0.0423156
 -1.40776 3.06063 3.27179 0.23102 -0.809247 1.80069
 -0.314966 2.67047 4.55338 0.489408 0.033619 1.3146
 0.099944 -1.86942 5.28665 0.332391 -0.0883414 1.44315
 -0.344343 2.26137 5.18601 0.490045 0.785953 -0.729511
 1.42268 1.93719 0.850261 0.0992817 -0.71497 -0.853192
 -0.27826 -0.671992 1.1257 0.882862 0.972952 -1.19674
 0.0397038 0.886965 3.30184 0.0788627 -0.273791 0.575263
 -1.63135 5.74144 2.18934 0.886989 0.336018 -1.01823
 -0.0389071 0.978548 4.8465 0.232835 -0.140363 0.705421
 -1.04767 -0.64077 1.90444 0.427561 -0.909429 1.56737
 1.31485 -4.26479 3.481 0.476683 0.0624615 -0.681062
 0.0774102 -4.88611 0.53279 0.24559 0.87331 1.3048
 -0.094824 -0.239597 3.99977 0.842984 -0.986149 -1.22903
 0.00647685 -2.30456 0.749521 0.982848 0.980613 -1.34191
 0.921704 0.660069 -0.356972 0.7389 0.0180327 -0.56973
 -1.7588 0.913242 4.60478 0.844209 0.0357565 -0.536462
 -0.685784 1.92944 -0.577972 0.255543 0.101641 -1.18767
 0.499849 -0.75808 1.85812 0.749018 -0.767445 -1.12696
 -0.0807489 1.93972 2.38157 0.318018 0.085964 -1.93142
 -0.470057 0.626245 -0.311829 0.637103 -0.397203 -1.63067
 -0.783723 3.06139 -2.05171 0.966159 0.943391 -1.0781
 -0.626507 0.371222 0.138642 0.459941 -0.711132 1.37787
 1.21153 3.50335 -1.75172 0.0302745 -0.627623 1.35279
 0.729466 -1.37728 2.17284 0.647951 0.763757 -0.368017
 -0.251512 0.457933 0.563886 0.0670269 -0.300636 -1.51328
 1.29151 2.02218 9.21317 0.0985925 0.0774766 -0.74446
 0.831948 3.12448 2.49846 0.49331 0.0541128 -0.144894
 0.836186 -0.62398 -1.09428 0.498433 -0.914563 1.08567
 0.8975 0.24033 2.32399 0.698235 0.0572567 0.479269
 0.15711 0.320847 7.93798 0.851024 0.161025 -1.2527
 -0.331937 -1.58286 0.492269 0.206268 -0.981301 0.630584
 0.84347 -0.0304461 0.804415 0.396318 0.343369 0.711672
 -1.08967 0.58918 5.31773 0.0678933 -0.80131 1.97085
 0.73454 -1.92937 5.27795 0.210921 0.356741 0.994324
 2.02143 -2.22092 0.689883 0.867911 0.32552 1.38772
 -0.192382 2.35803 1.71674 0.619931 0.424 0.60825
 -0.536546 -4.30537 -2.51145 0.667841 0.557687 -0.958838
 0.617365 4.54284 0.552995 0.730411 0.258313 0.313354
 -0.584462 1.31761 2.14227 0.874235 -0.099044 -1.08407
 0.995763 0.240563 -0.47678 0.513594 0.702791 0.211353
 0.200224 3.44069 0.322327 0.0684255 -0.766521 -1.2869
 0.829982 -0.582297 0.421882 0.452676 0.0493909 -0.280332
 1.35282 1.4696 1.07964 0.377025 0.401797 1.63221
 -1.09671 0.946708 2.76568 0.364294 0.406195 1.02231
 -0.617327 3.38485 2.5308 0.270943 0.233496 0.114276
 -0.203287 2.49075 3.21295 0.621009 0.706828 -1.95036
 0.518637 -3.3527 -2.32847 0.782637 -0.958499 -1.62944
 -0.689544 3.07399 -0.605162 0.902299 -0.0825555 1.48971
 0.20121 -2.1291 -1.72997 0.29557 0.55226 0.255767
 1.6891 -1.54599 -3.52888 0.494664 0.376302 0.0286374
 1.85737 3.152 2.66512 0.968651 -0.729254 -0.424739
 -0.589035 -0.943273 3.23904 0.333682 -0.385482 -1.5883
 -1.35948 1.74573 7.57418 0.19881 0.594969 1.92623
 0.160189 0.0101404 6.64777 0.802622 -0.674282 -0.410008
 0.337621 0.876802 7.18176 0.821393 0.865477 1.45717
 0.212793 2.89158 2.63482 0.527855 0.149713 0.889365
 0.109931 -2.65556 -0.573417 0.0699298 0.581936 1.03824
 -0.648232 3.01478 1.89402 0.516442 0.927176 0.756176
 0.260521 2.82917 7.27459 0.487855 0.941084 1.14002
 -1.04207 0.700435 1.0406 0.0145988 -0.573837 -1.22301
 -1.48331 -0.790292 3.30932 0.733605 0.173519 -1.47325
 -0.0673972 0.971292 5.97728 0.454719 0.744432 -0.110197
 -0.0490718 -1.01938 2.57248 0.319748 0.965736 0.779135
 -0.155939 4.70612 1.86162 0.934532 -0.813837 -0.7861
 1.52553 7.78956 1.77178 0.749189 0.926193 -1.15699
 1.72478 -1.71462 3.27996 0.749306 0.0652365 0.907683
 -0.163191 4.14106 3.26296 0.487057 0.919036 0.621028
 1.80561 1.3922 8.39909 0.716274 0.63777 1.40367
 0.670127 3.41098 0.74635 0.626795 -0.0750134 -0.894588
 -1.225 2.80579 8.6109 0.442677 -0.0902285 1.55794
 -0.438868 3.10768 3.97528 0.964388 0.390757 -1.03174
 1.32024 1.97826 8.93616 0.956308 -0.871417 1.67397
 0.89192 0.118411 -0.671899 0.289713 -0.133911 -1.29768
 0.906375 1.92578 1.54454 0.938046 -0.159114 -1.253
 1.60435 0.330222 6.25029 0.764858 -0.484978 -1.90784
 0.775162 5.78234 8.94084 0.936002 -0.179193 -1.84345
 1.37031 0.0779595 3.72567 0.212505 0.981231 -0.947426
 0.387581 -0.571206 2.8711 0.788152 0.705276 -1.65597
 -0.908426 3.74229 9.6954 0.649623 0.370159 -1.43738
 -0.356999 -2.08146 1.64954 0.967231 0.338705 1.89261
 -0.0167529 0.381959 8.11399 0.989798 -0.0759176 0.693898
 -0.816695 1.77485 -1.02435 0.802439 -0.848612 0.960891
 -1.97969 1.549 1.52207 0.512787 0.477128 -0.592551
 0.60152 0.694674 8.8937 0.599616 -0.320189 1.23582
 -0.296566 1.17453 2.21783 0.905033 0.125432 0.516995
 -0.116085 -0.846481 1.873 0.665736 -0.624413 -1.9881
 -0.837111 0.854281 5.47695 0.84831 -0.0758795 0.37956
 1.5 0.0876019 4.97059 0.780445 -0.114013 -1.56338
 0.388924 3.43626 -4.91543 0.364084 0.848473 1.79499
 -0.754762 -1.44947 2.20764 0.776565 -0.641595 -1.89545
 -0.718345 -1.85067 0.134079 0.0615012 0.0371144 -0.654944
 0.701582 3.48748 6.23713 0.448259 0.140185 0.139934
 0.848214 2.1189 6.25567 0.53584 -0.383242 -1.34061
 0.518261 0.400301 0.109456 0.312361 -0.641323 0.766276
 0.164219 0.293299 4.31238 0.131961 0.953184 1.06537
 1.25376 -2.32496 -0.147844 0.823694 -0.896861 1.10736
 -1.69029 -0.599651 5.61639 0.663315 -0.986018 0.259773
 1.09428 -1.98513 -0.981821 0.164646 0.558444 -0.305524
 -0.168376 2.35134 -0.597935 0.400986 -0.563225 0.603681
 -0.948787 0.749892 0.126934 0.0748214 0.153754 -1.67485
 1.82339 2.28865 5.18554 0.635461 -0.406406 1.8966
 -1.1675 2.19175 -0.62782 0.663977 -0.208355 1.99272
 0.141799 -0.972109 1.90466 0.596074 -0.255861 1.28095
 -1.47843 1.52891 10.5601 0.0949766 0.866659 -0.815951
 0.747617 4.70421 2.08648 0.173723 0.0687792 1.07045
 0.928991 1.74909 -2.00206 0.846017 0.691146 0.98028
 -1.41584 0.377664 1.70988 0.233917 0.540558 -1.81762
 -0.692112 0.670822 2.08148 0.698505 0.948157 -1.60845
 -1.12825 0.649766 1.51023 0.116533 -0.808761 0.0750248
 0.931496 3.68176 0.948452 0.0211725 0.033708 -0.230437
 0.411504 0.576509 4.31283 0.486145 -0.0127717 -0.112145
 -0.848276 6.9372 4.34602 0.247927 0.882347 -1.4838
 -0.563946 -3.44087 3.77856 0.19193 0.588006 -0.27796
 -1.11243 -3.5909 -0.403098 0.441176 -0.276665 0.625582
 0.892328 2.1317 0.61845 0.0694186 0.559721 -1.1812
 1.36204 -2.89305 1.15391 0.843629 -0.716652 1.1071
 0.656875 2.1435 1.47752 0.488815 -0.65649 -1.91932
 1.83636 1.78312 0.252624 0.376163 -0.57842 0.736144
 -0.335963 -0.672462 6.93236 0.232811 -0.452366 0.254381
 0.527508 -0.435035 6.25426 0.0388481 0.244959 0.323568
 -1.03021 4.33455 3.98462 0.946621 -0.66066 -1.55806
 1.20367 1.225 5.09405 0.3171 0.70172 1.81347
 -0.875331 0.59989 0.290516 0.457162 -0.196254 1.65165
 -1.12748 -1.12745 5.02906 0.0289212 0.259234 -1.5652
 -0.857332 0.158042 0.788717 0.942545 -0.911 0.188292
 1.38833 1.54513 0.933614 0.52024 0.210903 0.426739
 0.0729156 2.66007 2.60142 0.584918 0.80363 1.35992
 1.64769 1.88487 3.01164 0.600424 0.868988 -1.59272
 -0.596929 3.1883 1.88808 0.188701 -0.306723 1.40075
 -1.81703 0.0594275 5.84265 0.00666605 0.232811 0.884949
 -0.492998 2.06108 1.99824 0.454993 0.470909 -0.378296
 0.09791 -0.778308 5.50504 0.801568 -0.702057 -0.666499
 0.0663017 3.56684 5.49727 0.366015 0.524563 -0.236413
 1.2061 2.65848 -0.6843 0.0619498 0.114894 0.531374
 0.903582 2.7516 -0.716999 0.574525 -0.0517265 0.690255
 -0.29397 -1.35122 0.423082 0.0927317 0.148477 -0.586884
 -0.188039 1.59676 -1.94339 0.247955 0.813846 -0.651468
 -1.02805 0.474616 3.59059 0.237437 0.270988 1.50319
 0.386646 1.59766 6.32544 0.121861 0.338871 1.12021
 -0.593476 -0.780071 4.05061 0.0609511 0.749373 0.863366
 -1.43839 2.90555 2.56135 0.236501 -0.638617 0.376377
 -0.506641 -0.0498451 -2.01968 0.491172 -0.191181 0.20206
 0.89357 0.860161 0.43475 0.840126 -0.95918 -0.803062
 -0.0857935 0.644517 1.5514 0.894986 0.749444 -0.825846
 0.241448 3.84247 2.25525 0.995592 0.847634 -1.64921
 -1.118 0.642997 2.36257 0.930078 -0.957408 0.274793
 -0.699649 -2.0868 -1.50372 0.308977 0.324151 -0.465703
 3.58933 1.39085 -5.44689 0.265832 0.883426 0.837282
 0.19304 1.70191 2.5532 0.59383 -0.412531 0.145423
 -0.982144 1.85805 2.13323 0.660503 0.830281 -1.97452
 1.36119 0.484355 1.26112 0.720254 -0.498296 0.233695
 1.09758 -0.820924 -0.499196 0.601364 -0.174113 -1.85252
 0.981815 1.41601 5.18961 0.41728 0.133542 -0.308413
 0.954227 0.864818 0.309676 0.868241 -0.152234 1.5411
 0.0950076 2.37216 -0.10986 0.776108 -0.675424 0.689838
 0.0889891 1.92117 5.38083 0.269711 -0.638538 0.0636841
 -0.232106 3.02097 0.996111 0.761123 0.0389062 1.94452
 -0.196649 1.61741 4.57128 0.860448 -0.988531 -1.71899
 -0.72403 0.720606 3.19149 0.681163 0.647229 0.434078
 0.690978 2.23623 0.398396 0.467413 -0.714316 0.824325
 0.687023 3.0524 -0.941305 0.430148 -0.084104 -1.4995
 -0.299922 0.571741 -2.61691 0.127723 0.414042 -0.0757672
 -0.503993 0.894752 4.17359 0.169474 0.301937 -1.38232
 -0.534816 0.760769 2.67235 0.0170278 0.171842 -1.48269
 1.71757 -3.17819 -2.59132 0.00143082 -0.2556 -1.1328
 2.04331 1.52822 2.3181 0.365909 0.291149 -1.91288
 -0.765768 0.840295 -2.01432 0.443276 0.598121 -0.890099
 1.49895 -0.487185 5.98588 0.277557 -0.94523 -1.76179
 0.266805 3.93044 1.99598 0.1555 -0.862532 1.75137
 0.562141 0.839628 4.87459 0.413871 -0.477802 0.182821
 0.492452 -1.55115 0.0448127 0.638341 0.537843 -0.139309
 1.86519 -0.292394 6.5092 0.694108 -0.206605 -1.22564
 0.332941 1.96233 0.518048 0.0611356 -0.229599 1.1926
 0.899353 -1.15073 -0.605782 0.380002 -0.459472 0.761801
 -0.652335 4.26229 0.709979 0.355291 -0.13782 0.483544
 0.883681 -2.9996 6.9661 0.264345 -0.58823 1.31819
 -1.43492 7.68458 0.567422 0.753537 -0.435221 1.39149
 -0.171204 -2.43509 0.343274 0.413809 -0.659266 0.545724
 0.730003 2.19795 2.23917 0.936039 -0.742199 -0.598411
 -0.546289 5.1325 2.35771 0.934604 0.0539865 -1.93078
 -2.36971 -1.54388 2.85765 0.316143 -0.482389 -1.68863
 0.378179 -2.89976 3.23212 0.260215 0.179899 0.106447
 -0.279316 0.555362 -1.97134 0.810827 -0.0150986 0.183282
 0.701725 2.51451 -0.908856 0.702613 0.103071 0.506807
 0.321941 2.35263 5.55687 0.454173 0.369028 1.35906
 -0.197965 -0.70982 5.40471 0.368445 -0.579984 1.08894
 0.208279 3.10406 -2.28486 0.5401 0.900609 0.577726
 -0.931564 2.26304 -3.01246 0.807183 -0.0906158 -0.642922
 1.02095 -0.129424 4.96879 0.771857 -0.46793 1.52069
 -0.448858 0.9427 4.16754 0.993098 -0.737343 -0.822034
 -1.27891 3.23241 4.86546 0.823095 0.135872 1.04196
 0.0504848 -1.54744 3.22121 0.275551 -0.776862 -1.59613
 1.48883 4.18125 3.62922 0.835431 -0.968521 -0.637818
 -0.931485 2.76465 2.70299 0.144308 -0.994138 0.916198
 -0.4619 3.35848 4.26599 0.709285 0.254773 0.133715
 -1.00427 4.64553 4.33125 0.920938 -0.619558 -0.0810945
 -0.159006 -0.533572 3.63253 0.174116 0.986749 -0.489204
 0.263646 0.392321 5.04862 0.886171 -0.458946 -1.76379
 1.4615 2.00185 1.05389 0.61296 -0.405029 0.82287
 0.125894 3.07572 4.81564 0.399632 0.9586 -1.54682
 -0.344558 1.90852 2.81905 0.187928 -0.573306 0.123787
 -1.97165 -0.629568 -1.01613 0.049147 0.096441 1.14055
 -0.614681 1.81019 1.90379 0.563265 -0.282108 1.09006
 1.21799 2.66761 -0.37793 0.848628 -0.482073 1.95833
 0.449196 0.553198 9.44673 0.145392 -0.0198453 -1.17559
 -0.30729 0.250676 4.41447 0.101845 -0.722506 0.325719
 -0.53121 2.19213 4.03087 0.0455549 -0.83407 -0.703598
 -0.376024 0.267828 3.46176 0.357563 -0.126845 -0.244404
 -1.00969 1.10301 -0.0652953 0.122329 0.182793 1.72889
 0.0828894 0.520496 0.791838 0.064392 -0.0160837 -1.12773
 -0.705485 1.56845 2.44945 0.932542 -0.349673 -1.41902
 0.28416 0.0997497 5.85751 0.378781 -0.349063 1.96916
 0.147693 0.656342 2.00005 0.803352 0.611501 0.579365
 -1.3099 2.32567 -0.536175 0.339521 -0.339826 1.96833
 0.631955 1.72771 -0.84094 0.653837 -0.839363 -1.35607
 1.55079 2.46176 5.07458 0.927215 0.197205 -0.0701105
 -1.18801 2.42943 7.18216 0.557261 0.508652 -0.506486
 0.743465 2.22854 3.60563 0.345096 -0.14179 -1.42037
 -0.772084 2.89324 8.97566 0.686288 0.414379 -0.354896
 0.355057 5.92184 5.30727 0.572762 0.79917 0.838751
 -0.0677493 -0.364748 3.80135 0.248798 0.365395 0.241748
 1.38324 1.85755 3.87816 0.394468 0.464718 0.647292
 1.64746 -0.0523927 -0.462281 0.972094 -0.191192 -0.967386
 1.67247 -1.02145 -2.0439 0.233486 -0.241271 1.93064
 -1.27562 -0.0141567 4.30567 0.0359361 0.139745 1.92146
 0.787403 1.44489 -1.51492 0.601141 0.847236 -1.89562
 -0.780994 0.824962 6.77961 0.153745 -0.801598 -1.09155
 -1.25481 3.49681 -0.200857 0.696279 -0.50129 1.5718
 1.58713 -2.56011 2.24238 0.652345 0.0762428 -0.715215
 0.0922894 0.089106 0.496117 0.348556 0.925797 -1.54577
 0.754633 -1.6262 6.07701 0.747983 0.648028 -1.81799
 -0.371729 2.23989 8.4043 0.390133 0.434976 1.31371
 1.32363 1.42777 0.922172 0.319429 -0.945695 -0.475664
 0.371712 6.17969 0.260241 0.759338 -0.368669 1.78105
 -0.394778 -1.25798 3.86432 0.389349 -0.0210863 0.757361
 0.341221 1.4914 6.24673 0.184192 0.0952898 -0.765451
 -1.69317 -0.00256374 6.37235 0.192346 -0.574512 -0.173266
 -0.0463292 1.43169 -0.864994 0.225805 -0.644601 -0.944448
 1.46563 5.9931 0.0264743 0.236819 0.779285 1.64476
 -0.00450784 3.8542 4.31445 0.0364232 0.334977 -0.819656
 1.48942 0.939965 0.36145 0.922609 0.918508 -0.221729
 -1.45832 -2.26968 1.92849 0.410028 -0.544567 -1.7498
 0.57151 -1.443 0.0939739 0.286179 -0.164639 -0.925417
 1.32591 -2.09121 3.34603 0.940904 -0.67883 -0.665453
 -0.546528 -1.02795 1.24417 0.853495 0.641862 -1.56856
 -1.34736 0.171662 4.94579 0.123969 0.574833 -0.15455
 -1.56179 4.16565 3.95255 0.594908 -0.672111 0.901779
 0.413992 1.94419 0.0640207 0.642235 0.137541 1.20137
 -0.561988 -2.19929 5.46981 0.0563933 0.108037 -0.969246
 0.277122 1.13151 -3.84182 0.0869069 -0.639293 1.09147
 0.0607462 1.2204 -0.607964 0.207713 0.599016 0.906278
 -1.57094 1.61102 5.06172 0.850071 0.351249 -1.51909
 1.07988 0.736661 2.0562 0.438717 0.10798 1.24687
 0.931864 0.254286 1.92684 0.81759 0.60292 -1.51309
 1.55637 0.602974 2.10121 0.902585 0.956087 -1.01038
 1.28259 0.987658 -1.21724 0.0660975 0.719473 1.45621
 -0.349608 -2.75619 7.40732 0.672334 -0.682986 1.15552
 1.01447 -0.64688 0.743784 0.23319 -0.0523748 -1.07166
 0.150671 2.93908 6.39748 0.665609 0.236934 -1.32038
 1.60622 -1.15085 -0.613335 0.803911 -0.922931 -1.65819
 1.43889 1.29515 1.66958 0.609604 -0.238978 -1.75469
 0.451944 3.20661 3.61004 0.387505 0.0907693 0.714759
 -0.830121 2.24892 1.98375 0.194408 0.260739 -1.12349
 -0.765871 -2.66527 -0.47947 0.366627 0.311678 -0.702395
 -0.632891 2.04973 0.836158 0.832754 -0.525286 1.93203
 1.24975 -0.656079 0.279193 0.272936 0.551625 -0.608712
 -0.355269 -1.5697 1.90678 0.805228 -0.614594 0.41825
 1.96949 2.02332 -0.711685 0.647698 0.667488 -0.0451158
 0.556176 0.807538 7.33666 0.330959 -0.729144 -0.70423
 -0.720592 2.09425 3.18264 0.036069 -0.297299 1.82627
 -0.0246692 -1.33012 1.37579 0.951318 -0.299763 -0.545483
 0.220147 2.22076 5.63758 0.960968 0.0707278 -0.605845
 0.360333 -1.97472 2.29728 0.537018 -0.536889 0.630284
 1.26682 2.28547 0.534966 0.855451 0.890352 -1.39465
 -0.20208 0.632782 1.16178 0.292303 -0.309076 -1.26546
 -1.04914 -0.547814 4.42018 0.970153 -0.965796 -1.97812
 -0.110049 0.565305 1.12924 0.838766 -0.0268666 1.06053
 -0.0574041 0.518354 3.85253 0.0539496 -0.916863 -1.87729
 -1.01572 -2.0286 5.61831 0.781782 -0.22545 -1.34043
 1.42916 0.680374 -0.400604 0.322984 0.597125 1.43487
 0.293959 0.937654 -0.806854 0.805975 0.16923 1.8119
 1.10724 2.2968 0.698005 0.741401 -0.251316 -1.84269
 0.210013 2.26358 4.38461 0.504276 -0.359231 0.608761
 0.103107 2.79735 1.03003 0.407318 -0.465341 -1.21708
 0.294534 -2.00529 5.70683 0.85009 0.483908 0.215997
 0.29802 2.58317 -3.31891 0.914521 0.858544 0.473787
 -0.124575 -2.95741 -2.19479 0.747163 -0.478293 0.966572
 0.281038 3.0862 3.94342 0.387214 -0.202303 -0.396083
 1.62175 2.09496 8.86369 0.996058 0.807306 1.21997
 0.639254 1.00124 1.01962 0.25136 0.649227 -1.16547
 -0.133439 -0.6586 1.38692 0.303299 0.730193 -0.815419
 0.0578731 -1.23638 5.32687 0.0358927 -0.46359 0.411881
 0.767943 -1.77987 4.79554 0.04249 -0.059096 1.37744
 0.364208 -1.57222 -4.28345 0.945001 -0.924179 -1.25756
 -3.02276 2.12985 -2.14404 0.723322 -0.744798 -0.686715
 1.1128 1.15875 -1.59749 0.410143 -0.270666 -0.495772
 -0.6171 2.58705 3.77837 0.164282 -0.154259 -1.01857
 0.000688955 -0.231476 1.3822 0.944915 -0.920761 -0.885752
 1.91602 2.27166 3.82223 0.59492 -0.512833 -1.8167
 1.48626 -4.41882 7.84263 0.0626058 0.199796 -1.93266
 -0.465825 1.33186 6.08247 0.129578 -0.618079 -0.27779
 -0.445212 2.63091 7.85364 0.708531 0.517489 0.133991
 0.127325 -0.474684 1.84094 0.805527 0.0816528 1.24464
 -0.10875 2.62432 0.932519 0.776691 0.2321 -0.919654
 -1.43539 2.34416 -2.87477 0.805591 0.403048 1.20333
 -1.77199 0.972723 -1.32133 0.949334 -0.099494 -1.56972
 0.868009 -0.514388 3.7771 0.277517 -0.844418 -1.19986
 0.54312 1.35293 2.26971 0.0486929 0.468283 1.88847
 -1.38777 1.01563 -3.45764 0.877852 0.0227616 0.147628
 1.13303 0.293098 1.31053 0.404427 -0.0140893 0.419396
 0.13492 2.53238 -0.59831 0.801306 -0.992881 1.04907
 -1.17962 0.723336 -0.679739 0.476442 0.843197 -0.669533
 0.155667 0.661308 3.06812 0.638662 0.480785 0.695853
 0.16005 2.26913 3.95043 0.321602 -0.593961 0.980977
 0.740372 -1.0363 0.869594 0.604202 0.396921 -0.400925
 0.727689 0.668465 -2.09763 0.963379 0.782002 0.227551
 0.941437 0.400354 3.58405 0.714813 -0.201139 -0.261911
 0.489067 0.581422 -4.71743 0.769422 0.759458 0.594379
 -1.04777 -0.266211 0.212069 0.896912 -0.624711 -1.4682
 0.3509 -0.362823 1.55691 0.360439 0.336323 -0.196009
 -0.46969 -0.602401 0.279483 0.457296 -0.0122111 -1.52832
 0.300102 -0.199857 0.311727 0.594776 -0.615447 -0.063393
 -0.619511 3.06699 7.40605 0.750784 0.363761 -1.0929
 -0.162336 0.403783 2.17039 0.257688 -0.383558 -1.9429
 0.975419 -0.574049 2.77031 0.140654 0.804053 1.38173
 -0.249138 7.36994 5.35427 0.865018 -0.651139 0.94239
 -1.43448 0.320226 -2.4335 0.308292 -0.715693 1.24185
 -0.364847 -0.352424 7.714 0.0580487 0.706201 -0.229299
 -1.0912 1.02601 9.74294 0.300645 -0.719992 0.969302
 0.45431 -1.54847 -3.40624 0.814267 -0.160658 0.638166
 1.56081 1.44053 0.316893 0.639064 -0.481609 -0.604499
 -0.306218 2.89179 6.75247 0.79566 0.00247033 1.30427
 1.32941 0.344998 2.59947 0.416224 -0.959172 0.243409
 1.37846 -0.979928 -3.2359 0.649893 -0.834957 -1.39442
 -0.604938 -2.86556 5.38162 0.763608 0.695799 -0.0461741
 1.10041 -1.6586 0.663993 0.597527 -0.63036 1.03802
 0.412236 -0.571202 -4.03344 0.924748 0.820285 -1.23953
 0.177552 -0.440119 -0.481035 0.433509 0.857648 -1.05346
 0.092444 2.94721 0.969556 0.112313 -0.489494 0.920108
 0.0883618 -1.5748 4.92629 0.448747 0.748963 -1.49063
 0.0499385 -0.168149 2.81782 0.0579761 -0.0963553 -0.642263
 -0.853446 4.26747 -0.13065 0.268688 -0.447933 1.94558
 0.196721 1.15393 2.18441 0.171186 -0.261526 0.565754
 1.28199 1.74611 3.2198 0.617194 0.767331 1.40497
 -2.16988 1.68901 6.88472 0.0576682 0.936443 0.611327
 0.266294 2.6886 1.96295 0.685135 -0.968419 -0.523055
 -0.22071 1.77104 3.34712 0.977032 0.83856 1.11192
 1.09532 -1.82347 3.36002 0.288775 0.725248 1.67684
 -0.541329 3.57273 -1.02658 0.245908 0.977148 -0.130921
 -1.50539 -1.91134 -2.55036 0.93349 0.583921 -1.52402
 1.68318 -1.84698 8.9303 0.70154 -0.209058 1.35595
 -0.00555385 2.69695 2.7316 0.316251 0.253015 -0.0488219
 0.436926 1.3078 2.34223 0.337428 -0.29274 1.10281
 -0.126912 -2.16102 -0.726426 0.813227 0.555139 0.910409
 1.37044 0.537754 6.661 0.0199195 -0.0327335 -1.28124
